id;availableForScheduling;category;delivery_fee;delivery_time;distance;minimumOrderValue;price_range;rating
106769;False;Lanches;11.5;40;6.22;15.99;MODERATE;4.509.590.148.925.780
106770;False;Pizza;5.0;50;3.57;15.0;CHEAPEST;4.649.089.813.232.420
106771;False;Frutos Do Mar;6.9;50;3.87;10.0;MODERATE;43.874.101.638.793.900
106772;False;Brasileira;10.49;24;3.54;10.0;MOST_EXPENSIVE;4.733.950.138.092.040
106773;False;Sopas & Caldos;6.0;35;3.42;14.0;CHEAPEST;44.720.001.220.703.100
106774;False;Brasileira;9.49;39;3.12;20.0;EXPENSIVE;471.727.991.104.126
106775;False;Lanches;8.0;60;3.41;0.0;CHEAP;4.415.180.206.298.820
106776;False;Japonesa;6.49;43;2.46;20.0;CHEAPEST;4.631.810.188.293.450
106777;False;Carnes;0.0;25;3.36;35.0;MODERATE;4.415.380.001.068.110
106778;False;Italiana;6.9;50;3.87;25.0;MODERATE;4.396.430.015.563.960
106779;False;Salgados;10.49;65;4.62;10.0;CHEAPEST;4.391.860.008.239.740
106780;False;Lanches;6.49;38;2.54;10.0;MODERATE;4.814.809.799.194.330
106781;False;Brasileira;9.0;60;4.1;20.0;MODERATE;4.222.219.944.000.240
106782;False;Brasileira;11.49;44;4.23;20.0;MODERATE;39.215.700.626.373.200
106783;False;Açaí;15.49;28;6.69;10.0;CHEAPEST;4.632.649.898.529.050
106784;False;Lanches;8.49;32;3.19;20.0;MODERATE;4.555.560.111.999.510
106785;False;Salgados;9.49;32;4.49;10.0;MODERATE;4.733.329.772.949.210
106786;False;Japonesa;14.49;43;6.43;20.0;MODERATE;4.714.290.142.059.320
106787;False;Pizza;12.0;35;5.72;25.0;MODERATE;4.766.670.227.050.780
106788;False;Doces & Bolos;15.0;90;9.24;12.0;CHEAPEST;4.415.460.109.710.690
106789;False;Sorvetes;12.49;16;5.18;10.0;MODERATE;4.884.620.189.666.740
106790;False;Brasileira;17.49;45;6.87;20.0;MODERATE;46.391.801.834.106.400
106791;False;Carnes;16.49;46;6.34;10.0;MOST_EXPENSIVE;4.5
106792;False;Bebidas;4.49;26;1.44;10.0;CHEAPEST;4.482.759.952.545.160
106793;False;Salgados;12.99;69;4.74;29.0;EXPENSIVE;4.5
106794;False;Bebidas;7.49;19;2.39;10.0;MODERATE;4.666.669.845.581.050
106795;False;Pizza;12.99;52;5.67;19.0;CHEAP;42.801.899.909.973.100
106796;False;Doces & Bolos;6.49;31;3.03;10.0;CHEAPEST;48.322.601.318.359.300
106797;False;Brasileira;10.49;46;4.45;20.0;MODERATE;4.231.880.187.988.280
106798;False;Doces & Bolos;5.49;34;1.62;10.0;CHEAP;4.882.349.967.956.540
106799;False;Variada;10.49;51;4.14;10.0;MODERATE;4.425.970.077.514.640
106800;False;Japonesa;6.9;40;3.66;15.0;CHEAP;4.576.920.032.501.220
106801;False;Lanches;10.0;49;3.5;24.0;MODERATE;45.310.702.323.913.500
106802;False;Sorvetes;4.49;27;1.42;10.0;CHEAPEST;4.942.580.223.083.490
106803;False;Saudável;9.49;48;4.06;20.0;CHEAPEST;4.673.329.830.169.670
106805;False;Bebidas;13.0;50;4.48;30.0;MOST_EXPENSIVE;48.101.301.193.237.300
106806;False;Lanches;9.49;45;4.47;10.0;CHEAP;4.696.370.124.816.890
106807;False;Chinesa;8.9;54;5.33;23.9;MODERATE;44.749.298.095.703.100
106808;False;Doces & Bolos;13.49;50;5.25;10.0;MODERATE;451.515.007.019.043
106809;False;Brasileira;9.49;37;3.51;20.0;MODERATE;465.516.996.383.667
106811;False;Saudável;8.49;35;4.31;10.0;CHEAPEST;4.551.909.923.553.460
106812;False;Brasileira;6.49;29;2.71;20.0;CHEAPEST;4.576.920.032.501.220
106813;False;Lanches;10.0;60;6.3;10.0;MODERATE;4.449.659.824.371.330
106814;False;Lanches;6.9;55;5.32;19.89;MODERATE;4.533.329.963.684.080
106815;False;Bebidas;6.49;17;2.39;10.0;MODERATE;4.821.430.206.298.820
106816;False;Cafeteria;7.49;33;2.97;10.0;MODERATE;47.636.399.269.104
106817;False;Lanches;15.49;62;6.86;20.0;CHEAP;4.711.679.935.455.320
106818;False;Brasileira;0.0;60;3.17;9.5;CHEAPEST;4.111.110.210.418.700
106819;False;Brasileira;7.49;31;3.29;10.0;CHEAPEST;4.695.310.115.814.200
106820;False;Açaí;12.49;45;5.63;10.0;CHEAPEST;4.773.530.006.408.690
106821;False;Padaria;14.49;44;6.5;10.0;CHEAPEST;4.793.879.985.809.320
106822;False;Brasileira;10.0;50;3.39;24.0;MODERATE;4.625
106823;False;Lanches;12.99;52;5.6;23.0;CHEAP;4.237.110.137.939.450
106824;False;Pastel;13.49;25;6.23;10.0;CHEAPEST;4.646.739.959.716.790
106825;False;Sorvetes;16.49;35;6.24;20.0;EXPENSIVE;4.838.240.146.636.960
106826;False;Brasileira;10.49;52;3.92;20.0;EXPENSIVE;4.287.879.943.847.650
106827;False;Pizza;8.49;43;4.0;10.0;CHEAP;4.420.000.076.293.940
106828;False;Pizza;6.0;60;5.64;22.0;CHEAP;4.519.480.228.424.070
106829;False;Salgados;13.49;46;5.58;20.0;MODERATE;47.880.401.611.328.100
106830;False;Açaí;14.49;27;6.6;10.0;CHEAPEST;4.695.119.857.788.080
106831;False;Brasileira;5.49;35;1.96;10.0;CHEAP;46.352.200.508.117.600
106832;False;Lanches;8.49;22;3.84;10.0;CHEAPEST;4.766.359.806.060.790
106833;False;Frutos Do Mar;12.49;57;4.7;20.0;EXPENSIVE;4.589.739.799.499.510
106834;False;Açaí;7.49;16;2.84;10.0;CHEAP;4.593.500.137.329.100
106835;False;Salgados;10.99;55;7.44;25.0;CHEAPEST;4.744.679.927.825.920
106836;False;Tapioca;8.49;29;4.25;10.0;CHEAPEST;4.471.429.824.829.100
106837;False;Pizza;6.99;35;3.16;10.0;CHEAPEST;4.386.360.168.457.030
106838;False;Lanches;12.99;52;5.48;25.0;CHEAP;421.875
106839;False;Carnes;15.49;55;6.78;10.0;CHEAP;4.246.379.852.294.920
106840;False;Pizza;15.0;65;4.08;20.0;EXPENSIVE;484.906.005.859.375
106841;False;Mercado;12.0;33;3.32;0.0;CHEAPEST;5.0
106842;False;Açaí;11.49;28;4.81;10.0;MODERATE;4.824.999.809.265.130
106843;False;Brasileira;13.49;33;5.23;10.0;MODERATE;4.839.290.142.059.320
106844;False;Brasileira;6.49;29;2.08;20.0;CHEAPEST;4.734.610.080.718.990
106845;False;Japonesa;7.49;45;2.47;20.0;CHEAP;4.509.329.795.837.400
106846;False;Açaí;6.49;30;2.15;10.0;CHEAPEST;4.188.849.925.994.870
106847;False;Pizza;14.49;55;4.17;20.0;EXPENSIVE;4.754.010.200.500.480
106848;False;Brasileira;0.0;55;3.41;18.0;CHEAPEST;4.004.419.803.619.380
106849;False;Doces & Bolos;5.49;34;1.31;10.0;CHEAPEST;4.812.769.889.831.540
106850;False;Pizza;6.99;34;1.63;20.0;EXPENSIVE;4.794.119.834.899.900
106851;False;Brasileira;0.0;65;3.59;9.5;CHEAPEST;4.090.909.957.885.740
106852;False;Lanches;10.49;48;4.72;10.0;CHEAP;4.611.609.935.760.490
106853;False;Japonesa;16.0;75;5.64;20.0;EXPENSIVE;3.799.999.952.316.280
106855;False;Doces & Bolos;14.49;32;6.11;10.0;MODERATE;4.880.000.114.440.910
106856;False;Brasileira;15.49;39;5.72;20.0;EXPENSIVE;3.125
106858;False;Açaí;11.49;43;5.38;10.0;CHEAP;4.714.290.142.059.320
106859;False;Brasileira;4.49;38;1.17;10.0;CHEAP;4.611.110.210.418.700
106860;False;Mercado;11.99;84;6.72;15.0;MODERATE;4.944.439.888.000.480
106861;False;Lanches;9.49;33;4.82;10.0;CHEAPEST;49.375
106862;False;Doces & Bolos;6.49;24;3.43;10.0;CHEAPEST;5.0
106863;False;Doces & Bolos;6.49;35;3.05;10.0;CHEAPEST;4.414.289.951.324.460
106864;False;Lanches;8.49;34;3.69;10.0;CHEAPEST;4.800.000.190.734.860
106865;False;Sorvetes;9.9;50;5.94;25.0;CHEAPEST;435.483.980.178.833
106866;False;Pastel;12.99;52;5.67;0.0;CHEAP;4.5
106867;False;Brasileira;12.99;52;5.75;4.0;CHEAPEST;42.064.499.855.041.400
106868;False;Lanches;13.99;50;5.52;10.0;MODERATE;4.409.939.765.930.170
106869;False;Japonesa;5.9;50;3.94;15.0;CHEAP;4.354.549.884.796.140
106870;False;Açaí;5.49;15;1.9;10.0;CHEAP;4.736.839.771.270.750
106871;False;Padaria;8.49;34;4.3;10.0;CHEAPEST;4.648.650.169.372.550
106872;False;Pastel;8.49;57;3.57;10.0;CHEAP;4.816.180.229.187.010
106873;False;Carnes;6.9;50;3.87;25.0;MODERATE;43.527.002.334.594.700
106874;False;Brasileira;12.99;52;5.28;20.0;MODERATE;3.835.439.920.425.410
106875;False;Saudável;12.49;52;5.63;10.0;CHEAPEST;4.893.380.165.100.090
106877;False;Marmita;3.99;24;0.75;10.0;CHEAPEST;4.430.109.977.722.160
106878;False;Pizza;8.49;39;3.33;20.0;CHEAPEST;4.739.580.154.418.940
106879;False;Açaí;7.49;27;3.41;10.0;CHEAPEST;4.928.569.793.701.170
106880;False;Japonesa;16.49;48;6.02;20.0;EXPENSIVE;420.920.991.897.583
106881;False;Brasileira;10.0;50;3.3;30.0;MODERATE;4.778.480.052.947.990
106882;False;Lanches;6.99;50;4.55;30.0;MODERATE;4.433.330.059.051.510
106883;False;Variada;16.49;50;6.08;20.0;EXPENSIVE;439.378.023.147.583
106884;False;Brasileira;9.49;38;3.51;20.0;MODERATE;4.713.329.792.022.700
106885;False;Marmita;12.49;28;5.62;10.0;CHEAP;4.806.449.890.136.710
106886;False;Brasileira;6.99;50;4.04;30.0;MODERATE;4.297.520.160.675.040
106887;False;Japonesa;9.0;40;4.26;20.0;CHEAP;38.245.599.269.866.900
106888;False;Brasileira;10.49;41;4.23;20.0;MODERATE;4.401.199.817.657.470
106889;False;Marmita;8.99;61;4.53;10.0;CHEAPEST;0.0
106890;False;Brasileira;13.49;61;5.67;20.0;CHEAPEST;0.0
106891;False;Saudável;9.49;26;4.3;10.0;CHEAPEST;5.0
106893;False;Açaí;5.99;26;2.97;10.0;CHEAPEST;0.0
106894;False;Marmita;8.99;35;4.32;10.0;CHEAPEST;5.0
106895;False;Brasileira;12.0;70;4.26;0.0;CHEAPEST;4.142.859.935.760.490
106896;False;Cafeteria;12.0;35;4.05;0.0;CHEAPEST;5.0
106897;False;Brasileira;7.99;38;4.74;10.0;CHEAPEST;5.0
106899;False;Congelados;3.0;50;2.38;25.0;CHEAPEST;0.0
106900;False;Congelados;5.99;50;3.64;10.0;CHEAPEST;0.0
106901;False;Saudável;12.99;40;5.96;10.0;CHEAPEST;5.0
106902;False;Lanches;8.99;39;4.66;20.0;CHEAPEST;4.956.520.080.566.400
106903;False;Pizza;12.49;34;5.29;20.0;CHEAPEST;35.999.999.046.325.600
106904;False;Brasileira;8.99;59;4.9;20.0;CHEAPEST;0.0
106905;False;Brasileira;5.0;22;4.75;20.0;CHEAPEST;0.0
106906;False;Saudável;8.99;45;4.47;10.0;CHEAPEST;5.0
106907;False;Saudável;10.49;37;4.88;10.0;CHEAPEST;4.0
106908;False;Cafeteria;15.49;23;6.58;10.0;CHEAPEST;4.5
106909;False;Cafeteria;12.49;34;4.68;10.0;CHEAPEST;4.333.330.154.418.940
106910;False;Padaria;12.99;39;5.34;10.0;CHEAPEST;4.599.999.904.632.560
106911;False;Açaí;13.49;32;5.42;10.0;CHEAP;0.0
106912;False;Italiana;16.49;42;6.62;20.0;MODERATE;4.714.290.142.059.320
106914;False;Pizza;6.99;33;3.25;20.0;CHEAPEST;4.666.669.845.581.050
106915;False;Argentina;15.99;44;5.84;20.0;CHEAPEST;5.0
106916;False;Mercado;14.99;59;6.56;30.0;CHEAPEST;4.161.290.168.762.200
106917;False;Cafeteria;4.99;31;1.86;10.0;CHEAPEST;4.125
106919;False;Doces & Bolos;6.99;33;2.54;10.0;MODERATE;4.666.669.845.581.050
106920;False;Brasileira;12.49;30;5.1;10.0;CHEAPEST;4.368.000.030.517.570
106921;False;Pizza;11.49;42;4.56;20.0;CHEAP;4.363.639.831.542.960
106922;False;Açaí;4.99;28;1.13;10.0;CHEAPEST;4.333.330.154.418.940
106923;False;Cafeteria;10.0;90;4.35;35.0;CHEAPEST;0.0
106924;False;Bebidas;5.99;30;1.42;20.0;CHEAPEST;0.0
106925;False;Cafeteria;5.99;42;2.07;10.0;CHEAPEST;4.666.669.845.581.050
106926;False;Padaria;10.49;36;4.44;10.0;CHEAPEST;3.0
106927;False;Brasileira;9.99;57;4.96;20.0;CHEAPEST;0.0
106928;False;Cafeteria;13.49;64;5.74;10.0;CHEAPEST;0.0
106929;False;Sorvetes;11.99;41;6.16;20.0;CHEAPEST;4.0
106930;False;Doces & Bolos;14.49;65;6.2;10.0;CHEAPEST;0.0
106931;False;Doces & Bolos;13.49;38;5.9;10.0;CHEAPEST;0.0
106932;False;Conveniência;4.99;30;2.22;10.0;CHEAPEST;5.0
106933;False;Cafeteria;7.99;46;4.43;10.0;CHEAPEST;4.75
106934;False;Brasileira;7.99;58;4.82;20.0;CHEAPEST;0.0
106935;False;Brasileira;11.49;59;4.74;20.0;CHEAPEST;3.0
106936;False;Doces & Bolos;9.49;57;4.42;10.0;EXPENSIVE;0.0
106937;False;Saudável;13.49;45;5.78;10.0;CHEAPEST;5.0
106938;False;Doces & Bolos;14.49;67;6.08;10.0;CHEAPEST;0.0
106939;False;Saudável;13.49;33;5.33;10.0;EXPENSIVE;0.0
106940;False;Bebidas;6.0;60;2.3;20.0;CHEAPEST;0.0
106941;False;Brasileira;13.49;62;5.88;20.0;CHEAPEST;0.0
106943;False;Brasileira;4.99;38;0.58;20.0;CHEAPEST;0.0
106944;False;Mercado;13.99;60;6.32;30.0;CHEAPEST;5.0
106945;False;Doces & Bolos;12.99;35;6.01;10.0;CHEAPEST;5.0
106946;False;Brasileira;12.49;44;5.43;20.0;CHEAP;0.0
106947;False;Sorvetes;12.99;35;5.14;10.0;CHEAPEST;4.666.669.845.581.050
106948;False;Mercado;8.99;57;4.95;10.0;CHEAPEST;5.0
106949;False;Sorvetes;12.99;61;5.69;20.0;CHEAPEST;0.0
106950;False;Sorvetes;6.9;45;2.42;20.0;CHEAPEST;5.0
106951;False;Lanches;8.99;36;4.21;15.0;CHEAPEST;4.5
106952;False;Sorvetes;8.99;36;4.46;20.0;CHEAPEST;4.333.330.154.418.940
106953;False;Sorvetes;8.99;36;4.44;20.0;CHEAPEST;5.0
106954;False;Doces & Bolos;12.99;37;6.17;10.0;CHEAPEST;5.0
106955;False;Bebidas;11.99;80;7.3;19.9;CHEAPEST;4.199.999.809.265.130
106956;False;Doces & Bolos;8.99;37;4.74;10.0;CHEAPEST;5.0
106957;False;Japonesa;7.99;35;4.15;20.0;CHEAPEST;4.333.330.154.418.940
106958;False;Doces & Bolos;5.99;27;2.06;10.0;CHEAPEST;3.0
106959;False;Francesa;7.99;34;4.09;20.0;CHEAPEST;0.0
106960;False;Italiana;12.99;35;6.14;20.0;CHEAPEST;4.545.450.210.571.280
106962;False;Italiana;11.49;59;4.9;20.0;CHEAP;0.0
106963;False;Cafeteria;11.49;36;4.21;10.0;CHEAPEST;0.0
106964;False;Doces & Bolos;12.99;37;5.76;10.0;CHEAP;5.0
106965;False;Sorvetes;11.99;58;5.08;20.0;CHEAPEST;0.0
106966;False;Cafeteria;4.99;40;2.32;10.0;CHEAPEST;0.0
106967;False;Hambúrguer;4.99;34;2.27;20.0;CHEAPEST;0.0
106968;False;Doces & Bolos;11.99;65;5.5;10.0;CHEAPEST;0.0
106969;False;Sorvetes;11.99;63;5.29;20.0;CHEAPEST;0.0
106970;False;Cafeteria;7.99;60;4.35;10.0;CHEAPEST;0.0
106971;False;Padaria;7.99;55;4.35;10.0;CHEAPEST;0.0
106972;False;Saudável;7.99;36;4.3;10.0;CHEAPEST;0.0
106973;False;Doces & Bolos;5.99;40;2.04;10.0;CHEAPEST;0.0
106974;False;Brasileira;15.0;90;9.23;20.0;CHEAPEST;4.333.330.154.418.940
106975;False;Lanches;5.99;40;2.04;20.0;CHEAPEST;0.0
106976;False;Lanches;12.99;65;5.91;20.0;CHEAPEST;0.0
106977;False;Brasileira;10.49;37;4.91;10.0;CHEAPEST;5.0
106979;False;Doces & Bolos;8.49;28;3.65;10.0;CHEAPEST;5.0
106981;False;Lanches;9.49;47;4.25;20.0;CHEAPEST;5.0
106982;False;Pizza;13.99;52;5.79;0.0;CHEAPEST;5.0
106983;False;Japonesa;12.99;40;5.99;20.0;CHEAPEST;4.684.209.823.608.390
106984;False;Conveniência;14.49;31;5.28;10.0;CHEAPEST;5.0
106985;False;Lanches;12.99;60;7.19;30.0;CHEAPEST;4.400.000.095.367.430
106986;False;Doces & Bolos;16.49;38;6.58;10.0;CHEAPEST;5.0
106987;False;Hambúrguer;9.99;35;7.8;20.0;CHEAP;4.142.859.935.760.490
106988;False;Açaí;12.0;80;5.4;9.9;CHEAPEST;4.636.360.168.457.030
106989;False;Doces & Bolos;5.99;31;2.26;10.0;MODERATE;47.692.298.889.160.100
106990;False;Padaria;5.99;32;2.19;10.0;CHEAPEST;4.846.149.921.417.230
106991;False;Lanches;14.49;45;5.78;20.0;CHEAP;4.5
106992;False;Doces & Bolos;12.49;40;5.42;10.0;CHEAPEST;3.0
106993;False;Sorvetes;5.99;33;2.98;10.0;CHEAPEST;4.5
106994;False;Lanches;11.99;38;5.07;20.0;CHEAPEST;4.900.000.095.367.430
106995;False;Bebidas;15.49;44;5.7;10.0;MODERATE;3.5
106996;False;Carnes;15.0;60;8.66;10.0;EXPENSIVE;4.5
106998;False;Saudável;12.99;67;6.03;10.0;CHEAPEST;0.0
106999;False;Marmita;8.99;36;4.11;10.0;CHEAPEST;1.0
107000;False;Doces & Bolos;5.99;40;2.3;10.0;CHEAPEST;5.0
107001;False;Tapioca;8.99;36;4.45;20.0;CHEAPEST;5.0
107002;False;Lanches;12.99;40;5.51;20.0;CHEAPEST;5.0
107003;False;Hambúrguer;8.99;61;4.96;20.0;CHEAPEST;0.0
107004;False;Lanches;12.99;48;5.02;20.0;CHEAPEST;4.333.330.154.418.940
107005;False;Pastel;5.99;41;2.26;20.0;CHEAPEST;5.0
107006;False;Bebidas;0.0;50;2.47;30.0;CHEAPEST;0.0
107007;False;Açaí;12.99;49;5.7;10.0;CHEAPEST;0.0
107008;False;Doces & Bolos;8.99;34;4.43;10.0;CHEAPEST;5.0
107009;False;Vegana;11.99;67;6.19;10.0;CHEAPEST;0.0
107010;False;Doces & Bolos;12.99;60;6.06;10.0;CHEAP;0.0
107011;False;Brasileira;10.0;60;5.13;30.0;MOST_EXPENSIVE;4.716.100.215.911.860
107012;False;Carnes;9.9;60;5.51;20.0;MOST_EXPENSIVE;4.708.250.045.776.360
107013;False;Alemã;15.99;30;5.67;20.0;MOST_EXPENSIVE;4.630.040.168.762.200
107014;False;Saudável;11.49;30;4.95;20.0;EXPENSIVE;4.605.559.825.897.210
107015;False;Lanches;12.49;27;5.07;10.0;CHEAP;4.777.780.055.999.750
107016;False;Brasileira;11.49;53;4.64;20.0;CHEAPEST;5.0
107017;False;Baiana;12.49;38;5.47;20.0;MODERATE;5.0
107018;False;Açaí;8.99;37;4.99;10.0;CHEAPEST;5.0
107019;False;Brasileira;10.49;30;4.31;10.0;MOST_EXPENSIVE;48.181.800.842.285.100
107020;False;Doces & Bolos;16.49;42;6.58;10.0;MODERATE;5.0
107021;False;Africana;12.99;49;5.71;20.0;CHEAPEST;5.0
107022;False;Brasileira;13.49;62;5.52;10.0;CHEAPEST;1.0
107023;False;Lanches;13.49;61;5.07;20.0;CHEAPEST;1.0
107024;False;Brasileira;10.49;33;4.55;10.0;CHEAP;4.232.560.157.775.870
107025;False;Italiana;14.99;36;5.38;20.0;MOST_EXPENSIVE;4.833.330.154.418.940
107026;False;Congelados;9.0;60;5.55;20.0;MOST_EXPENSIVE;4.964.290.142.059.320
107027;False;Sorvetes;12.99;21;4.5;10.0;EXPENSIVE;4.972.970.008.850.090
107028;False;Doces & Bolos;14.49;28;5.85;10.0;MODERATE;46.599.998.474.121.000
107029;False;Mercado;13.99;60;6.1;30.0;EXPENSIVE;48.181.800.842.285.100
107030;False;Mercado;7.99;57;4.56;20.0;MOST_EXPENSIVE;4.764.709.949.493.400
107031;False;Bebidas;8.99;25;3.49;10.0;CHEAPEST;5.0
107032;False;Sorvetes;6.99;28;2.54;20.0;CHEAPEST;5.0
107033;False;Portuguesa;11.49;24;4.69;20.0;EXPENSIVE;4.920.000.076.293.940
107034;False;Congelados;11.49;26;4.47;10.0;EXPENSIVE;4.863.639.831.542.960
107036;False;Portuguesa;15.99;38;5.69;20.0;MOST_EXPENSIVE;4.392.859.935.760.490
107037;False;Brasileira;9.49;41;4.45;20.0;MODERATE;4.0
107038;False;Pizza;10.0;50;5.08;15.0;MOST_EXPENSIVE;4.494.379.997.253.410
107039;False;Brasileira;13.49;64;5.92;20.0;CHEAPEST;5.0
107040;False;Italiana;7.0;40;2.91;20.0;CHEAP;4.166.669.845.581.050
107041;False;Mercado;5.99;54;3.57;20.0;EXPENSIVE;5.0
107042;False;Cafeteria;10.49;35;4.93;10.0;CHEAP;4.516.129.970.550.530
107043;False;Brasileira;14.49;40;5.76;20.0;EXPENSIVE;4.699.999.809.265.130
107044;False;Pizza;7.99;70;4.54;20.0;MODERATE;4.620.689.868.927.000
107045;False;Saudável;9.0;90;5.88;20.0;CHEAPEST;5.0
107046;False;Brasileira;5.99;29;1.92;20.0;MODERATE;4.5
107047;False;Brasileira;12.99;41;6.05;20.0;CHEAPEST;4.449.999.809.265.130
107048;False;Brasileira;7.99;33;1.6;20.0;MOST_EXPENSIVE;40.625
107049;False;Italiana;13.49;35;5.1;20.0;MODERATE;4.615.379.810.333.250
107050;False;Cafeteria;11.49;36;4.87;10.0;MODERATE;5.0
107051;False;Bebidas;10.49;34;3.81;10.0;CHEAPEST;5.0
107053;False;Vegana;12.99;38;5.79;10.0;CHEAPEST;4.837.840.080.261.230
107054;False;Sorvetes;13.49;46;5.14;10.0;MODERATE;4.599.999.904.632.560
107055;False;Padaria;6.99;31;2.32;10.0;MODERATE;4.555.560.111.999.510
107056;False;Congelados;14.49;36;5.29;10.0;CHEAPEST;4.599.999.904.632.560
107057;False;Mercado;13.49;81;5.78;30.0;CHEAPEST;4.307.690.143.585.200
107058;False;Pastel;4.99;30;1.17;10.0;CHEAP;4.714.290.142.059.320
107060;False;Saudável;10.99;30;4.74;10.0;MODERATE;49.292.497.634.887.600
107062;False;Brasileira;12.99;37;4.73;20.0;MOST_EXPENSIVE;48.604.698.181.152.300
107063;False;Italiana;12.99;31;4.65;20.0;MOST_EXPENSIVE;4.848.840.236.663.810
107064;False;Doces & Bolos;12.99;38;5.85;10.0;CHEAPEST;484.375
107065;False;Mercado;13.49;65;5.62;30.0;MOST_EXPENSIVE;4.807.229.995.727.530
107066;False;Mercado;13.99;68;6.32;30.0;CHEAPEST;4.785.170.078.277.580
107067;False;Italiana;7.0;45;3.63;29.0;MOST_EXPENSIVE;4.779.530.048.370.360
107068;False;Doces & Bolos;5.99;26;2.31;10.0;CHEAPEST;4.777.780.055.999.750
107069;False;Salgados;15.49;35;5.86;20.0;MODERATE;4.772.729.873.657.220
107070;False;Brasileira;13.49;26;5.85;20.0;CHEAP;4.759.260.177.612.300
107071;False;Italiana;16.49;30;6.07;20.0;EXPENSIVE;4.759.039.878.845.210
107072;False;Contemporânea;15.99;65;5.71;20.0;MOST_EXPENSIVE;4.753.990.173.339.840
107073;False;Lanches;13.49;44;5.95;10.0;MODERATE;4.747.970.104.217.520
107074;False;Mineira;8.49;20;3.87;20.0;CHEAPEST;4.727.270.126.342.770
107075;False;Saudável;13.99;52;5.07;25.0;CHEAPEST;4.881.519.794.464.110
107076;False;Italiana;6.99;45;2.47;20.0;EXPENSIVE;4.875
107077;False;Sorvetes;6.99;28;2.96;10.0;CHEAPEST;4.923.079.967.498.770
107078;False;Saudável;10.49;58;4.33;10.0;MODERATE;4.5
107079;False;Saudável;0.0;45;1.41;30.0;CHEAPEST;4.615.379.810.333.250
107080;False;Carnes;11.49;44;4.44;20.0;MOST_EXPENSIVE;41.333.298.683.166.400
107081;False;Sorvetes;12.99;38;5.82;20.0;MODERATE;4.357.140.064.239.500
107082;False;Peixes;6.99;29;1.88;20.0;CHEAPEST;4.714.290.142.059.320
107083;False;Sorvetes;5.99;30;1.52;10.0;CHEAPEST;4.800.000.190.734.860
107084;False;Doces & Bolos;4.99;31;1.95;10.0;CHEAPEST;5.0
107085;False;Doces & Bolos;11.99;36;4.35;10.0;MOST_EXPENSIVE;5.0
107086;False;Japonesa;5.99;33;1.06;10.0;CHEAPEST;4.535.709.857.940.670
107087;False;Doces & Bolos;14.49;31;5.53;10.0;CHEAPEST;4.699.999.809.265.130
107088;False;Doces & Bolos;8.99;45;2.42;10.0;EXPENSIVE;5.0
107089;False;Açaí;0.0;25;2.5;25.0;CHEAPEST;4.363.639.831.542.960
107090;False;Doces & Bolos;10.49;35;4.51;10.0;CHEAPEST;5.0
107091;False;Açaí;12.99;47;5.12;10.0;CHEAPEST;4.476.190.090.179.440
107092;False;Brasileira;15.49;42;6.52;10.0;CHEAPEST;4.833.330.154.418.940
107094;False;Pizza;6.99;37;1.84;20.0;CHEAPEST;5.0
107095;False;Doces & Bolos;10.49;39;4.64;10.0;CHEAPEST;5.0
107097;False;Indiana;14.49;41;5.43;10.0;EXPENSIVE;4.699.999.809.265.130
107098;False;Chinesa;15.99;40;5.83;20.0;MODERATE;4.675.000.190.734.860
107099;False;Brasileira;11.49;36;4.75;20.0;MODERATE;4.666.669.845.581.050
107100;False;Italiana;12.99;44;5.0;20.0;MOST_EXPENSIVE;4.642.340.183.258.050
107101;False;Vegetariana;14.49;41;5.55;20.0;MODERATE;4.638.299.942.016.600
107102;False;Lanches;15.99;43;5.72;20.0;MOST_EXPENSIVE;4.632.909.774.780.270
107103;False;Italiana;10.0;50;5.03;0.0;CHEAPEST;4.623.760.223.388.670
107104;False;Brasileira;11.49;23;4.99;20.0;MODERATE;46.147.499.084.472.600
107105;False;Mediterrânea;10.0;50;5.03;30.0;CHEAPEST;4.603.169.918.060.300
107106;False;Frangos;8.99;28;4.46;20.0;CHEAPEST;4.574.999.809.265.130
107107;False;Hambúrguer;14.49;41;5.69;20.0;MODERATE;4.571.430.206.298.820
107108;False;Carnes;11.49;32;4.79;20.0;MOST_EXPENSIVE;4.553.569.793.701.170
107109;False;Brasileira;4.99;32;1.5;10.0;CHEAP;4.545.450.210.571.280
107110;False;Brasileira;10.49;48;4.73;10.0;CHEAP;4.545.450.210.571.280
107111;False;Marmita;15.49;49;6.57;10.0;CHEAP;450.832.986.831.665
107112;False;Brasileira;5.99;39;2.13;20.0;MODERATE;4.498.350.143.432.610
107113;False;Francesa;7.99;37;4.09;20.0;CHEAP;4.833.330.154.418.940
107114;False;Saudável;5.49;26;0.48;10.0;MODERATE;5.0
107116;False;Açaí;12.99;34;5.26;10.0;CHEAPEST;4.428.569.793.701.170
107117;False;Lanches;10.49;46;4.88;10.0;CHEAPEST;5.0
107118;False;Açaí;9.49;35;4.44;10.0;CHEAPEST;5.0
107119;False;Açaí;5.99;32;2.91;10.0;CHEAPEST;4.444.439.888.000.480
107120;False;Peixes;15.49;40;5.91;20.0;CHEAPEST;2.888.890.027.999.870
107121;False;Salgados;14.49;54;6.03;20.0;CHEAPEST;4.0
107122;False;Doces & Bolos;12.99;41;5.56;10.0;CHEAPEST;5.0
107123;False;Cafeteria;4.99;29;1.86;10.0;CHEAPEST;5.0
